ruins,"Woodchester Mansion",51.7105125,-2.2780323,
ruins,"De zonnebaars",51.2436991,4.6002475,
castle,"Sandbjergslot",54.9497014,9.7500386,
castle,"Grāfu Plāteru pils",55.8995798,27.1597493,
castle,"Schloss Hohenlimburg",51.3451029,7.5708541,
castle,"Schloss Blankenhain - Deutsches Landwirtschaftsmuseum",50.7998753,12.2846658,
castle,"Torre de los Alumbres",36.8554614,-2.0149662,
castle,"Castillo de San Ramón",36.8633267,-2.0037053,
castle,"Schloss Paffendorf",50.9645792,6.6091281,
castle,"Rīgas Pils",56.9510034,24.1011449,
ruins,"Greyfriars Priory",51.8636355,-2.2463138,
ruins,"Porta Magica",41.8955657,12.5035594,
castle,"Borgeby slott",55.7510917,13.0375991,
castle,"Framlingham Castle",52.2242205,1.3466796,
castle,"San Gimignanello",43.2394888,11.6409378,
castle,"Torre Mozza",45.0706296,11.7871184,
castle,"Torre Donà",45.0703328,11.7877165,
castle,"Rocca di Predazzo Alta",44.0999806,11.9626569,
ruins,"Mura Spagnole",45.4540554,9.2032418,
ruins,"Chapel of Ease",51.8320409,-0.7036402,
castle,"Caverswall Castle",52.9825652,-2.0745573,
castle,"Isenburg",50.6338476,12.6743058,
ruins,"Walden Castle",52.0255134,0.2418706,
ruins,"kaplička",50.0486507,17.5957014,
castle,"Castelnuovo Grilli",43.210278,11.654628,
castle,"Gallico",43.2029329,11.6246356,
castle,"Vieux Château d&apos;Ansembourg",49.7030829,6.0377313,
castle,"Château de Septfontaines",49.7008507,5.9632549,
castle,"Schloß Aschach",50.253381,10.0630176,
castle,"Castello di Gargonza",43.3401454,11.6732076,
castle,"Burgruine Rosenau",50.683581,7.2306505,323
castle,"Kasteel Geldrop",51.4251233,5.5596275,
castle,"Ronneburger Schloss",50.8614678,12.1774972,
castle,"Burg Saaleck",51.1095889,11.701092,
ruins,"Cyriakskirche (Camburg)",51.063516,11.6946024,
castle,"Burg Schkölen (Wasserburg)",51.0418537,11.8194979,
ruins,"Ninfeo di Egeria",41.8591614,12.5242822,
castle,"Château de la Barben",43.6280429,5.2059159,
castle,"Château de Charleval",43.7211601,5.2444735,
castle,"Burgruine Hattstein",50.2593546,8.4352729,
ruins,"Römerkastell &quot;Kleiner Feldberg&quot;",50.227157,8.4447606,
castle,"Schloss Schwandegg",47.6232224,8.7769022,
ruins,"Burg Neuhaus",49.4873607,9.8104404,
ruins,"Bunker",52.4858513,13.0791846,
ruins,"barracks",52.4918086,13.0893583,
castle,"Halmstad slott",56.6715515,12.8576701,
ruins,"St. Katharina",47.6968663,9.1729448,
castle,"Pulverturm",53.0076248,13.1527614,
ruins,"Martello Tower No 6",51.0754152,1.1425202,
castle,"Ruine Fluhenstein",47.5174475,10.301329,
ruins,"Batteria Arbuticci",41.2293884,9.4713623,
ruins,"Fort St. Rémy",49.0267071,7.9953028,
castle,"Altes Schloss",48.6566796,13.2472982,
ruins,"Corvinius-Keller",52.1964728,9.7956209,
castle,"Burg Pappenheim",48.9328031,10.9713518,
castle,"Burg Mylau",50.6184706,12.2651836,
castle,"Pavillon d&apos;Antoine de Navarre",48.8196554,2.4160722,
castle,"Auckland Castle",54.6670612,-1.6699043,
castle,"Jestřebí",50.6118651,14.5808435,
ruins,"Castillo de Aulencia",40.443849,-3.955238,
ruins,"Kritina kastellos",36.2644008,27.8088215,
castle,"Heldenburg",51.7996028,9.9123652,
castle,"Burgruine",50.3848575,11.6789535,
castle,"Torre Aragonese",40.6153867,9.7528746,
castle,"Sypesteyn",52.1935347,5.1224975,
ruins,"Puerta del Carmen",41.6498648,-0.887572,
ruins,"Crackpot Hall",54.4030197,-2.1461543,
ruins,"Swinnergill smelt mill",54.4062431,-2.1363888,
ruins,"Römisches Theater",49.9929674,8.278336,
castle,"Cleydael",51.1383008,4.3639417,
ruins,"Retranchements prehistoriques",47.4963289,7.2701283,
castle,"Burg Nürings",50.1896044,8.4760754,
castle,"Ruine Gilgenberg",47.3834658,7.607347,
castle,"Solfhof",51.1374869,4.3937596,
castle,"Château de la Ferté-Milon",49.1741114,3.1249063,
castle,"Poelgeest",52.1795708,4.4849056,
castle,"Amthof",50.2981291,8.2711229,
ruins,"Friesenkeller",52.5858508,7.8027044,
castle,"Sparkasse Hechingen",48.3536204,8.96356,
castle,"Schloss Haag",48.160522,12.1815794,
castle,"Torwache",51.3114714,9.4896734,
castle,"Schloss Trautenfels",47.5187798,14.0799871,
castle,"Veste Otzberg",49.8195369,8.9110285,
ruins,"Abbaye de Jumièges",49.4315293,0.8192502,
ruins,"Malma kyrkoruin",58.2669185,12.7722374,
castle,"Zamek Radziwiłłów",52.0317493,23.1155839,
ruins,"Binham Priory",52.9207614,0.9458847,
castle,"Lindos Castle",36.0916257,28.0884047,
castle,"Wachsenburg",50.8583487,10.8762095,421
ruins,"Burg Gleichen",50.8802173,10.8388343,370
ruins,"Struell",54.3235317,-5.6809085,
ruins,"Église XIIe siècle",49.0124166,7.8577918,
castle,"Château de Corroy",50.5329036,4.6562463,
castle,"Belvedere",47.5369794,1.384147,
castle,"Château de Cheverny",47.5002335,1.4579997,
castle,"Castillo de la Mota",41.3090971,-4.9084935,
castle,"Kievan fortress",50.4339498,30.5280303,
castle,"Seeburg",47.9332311,11.3350421,
ruins,"Ned grova",67.3272717,14.7185566,
castle,"Burg Hanstein",51.339363,9.9403356,
ruins,"Dudelskirche",50.5517736,12.8312613,
ruins,"Månstorps gavlar",55.4782978,13.1369565,
castle,"Burg Hinta",53.4157379,7.1948245,
castle,"Aughnanure Castle",53.4187385,-9.2755923,
castle,"Schloß Nordkirchen",51.7320937,7.5340172,
castle,"Haus Dellwig",51.5091577,7.3494461,
castle,"Schloß Rauischholzhausen",50.756417,8.8815738,
castle,"Cadzow Castle (ruin)",55.7605733,-4.0178366,
castle,"Appleby Castle",54.5741568,-2.4881649,
castle,"Haus Ostendorf",51.714574,7.1159872,
ruins,"Schloß Dahme",51.8722852,13.4315207,
castle,"Schloss Wieden",47.4461897,15.2993685,
ruins,"Hrad Slanec",48.6496193,21.4582029,
castle,"Burgruine Leienfels",49.7093668,11.3698604,
ruins,"Svensksunds Villa",58.5907169,16.3792112,
castle,"Venetian Villa",35.0782118,26.0739662,
castle,"Burg Grubenhagen",51.7646668,9.8170263,
ruins,"Fleyh",50.6826068,13.6120116,
castle,"Кремль",54.7573381,38.8731323,
castle,"Старая Караульная",54.7577357,38.8702923,
castle,"Никольская башня",54.7577878,38.8717029,
castle,"Казенная",54.7578052,38.8731734,
castle,"Redoute de Rivedoux",46.1580556,-1.2669444,
castle,"Palazzo Piccolomini",43.0764347,11.6787558,
castle,"Restaurant Schloss Marktbreit",49.6668378,10.1438049,
ruins,"Schwarzwihrberg",49.3542431,12.4905477,706
castle,"Schloss Schwöbber",52.0699266,9.2499738,
castle,"Burg Reichenstein",49.3898867,8.8003702,
castle,"Pendennis Castle",50.1463032,-5.0465071,
castle,"Burg Ehrenstein",50.7548017,11.1774033,
ruins,"Fort Hommett",49.4744651,-2.6120497,
castle,"Burg Arras",50.052878,7.1054499,
castle,"Krayenburg",50.8359209,10.1292558,
castle,"Château-Queyras",44.7554856,6.7897601,
castle,"Burg Püttlingen",49.2875224,6.8834998,
castle,"Schloß Braunfels",50.5136196,8.3874489,
castle,"Palazzo Pretorio",43.2130109,11.7375719,
ruins,"Temple Wood",56.1235868,-5.498675,
ruins,"Nether Largie South Cairn",56.1246303,-5.495084,
ruins,"Ballymeanoch Standing Stones",56.1113347,-5.4856163,
ruins,"Dunadd Fort",56.0857832,-5.4787707,
castle,"Burg Stein Hartenstein",50.6517099,12.6612769,
ruins,"alte Sendestation",50.1546084,8.7104129,
castle,"Castello di Montecchio",43.3179009,11.9265686,
castle,"Inverary Castle",56.2322448,-5.0740963,
ruins,"Ruine Besserstein",47.5244479,8.2112382,
castle,"Château de Suze la Rousse",44.2900329,4.8384448,
castle,"Burg Ziegenrück",50.6139123,11.6487751,
castle,"Schloß Kochberg",50.7764711,11.3575444,
castle,"Wasserburg Kapellendorf",50.9754205,11.4666872,
ruins,"Tautenburg",50.9905334,11.7156642,
castle,"Niederburg",50.8538909,11.204416,
castle,"Schloß Tonndorf",50.894223,11.2105566,
castle,"Muzeum Archeologiczne w Gdańsku oddział Zamek w Gniewie",53.8343657,18.8278608,
ruins,"Turnul Alb",45.6429395,25.5866438,
ruins,"Turnul Negru",45.6413517,25.5857438,
ruins,"Bastionul Graft",45.6429662,25.587445,
castle,"Schloß Weilerbach",49.8339891,6.3903241,
ruins,"Retscherhof",49.3182254,8.4394044,
ruins,"Historische Jagdanlage auf dem Kickelhahn",50.6669455,10.8804921,
ruins,"Castillo de Tiebas",42.6968876,-1.6378372,
castle,"Hohenkrähen",47.7987614,8.8201045,
castle,"Brander Schloss",49.5806184,11.1830109,
castle,"Castello di Pergine",46.0593492,11.2497261,
ruins,"L&apos;Auberge des Dauphins",44.6521354,5.1339547,
ruins,"ehem. NVA Standort, FRR-31",51.3459945,14.0875283,
castle,"fromer residence of Bishops of Ermland/Warmia",54.12588,20.5829568,
castle,"Castelul Pelișor",45.3603987,25.5394513,
castle,"Castelul Peleș",45.3596357,25.5430805,
ruins,"ehem. NVA Standort, FRA-313",51.3781365,13.8136272,
castle,"Ewloe Castle",53.1999644,-3.0667708,
castle,"Narikala",41.6878639,44.8079756,
castle,"Palsgård",55.746526,10.0238821,
ruins,"Vöppstedter Ruine",52.046635,10.3786944,
ruins,"Tea house folly",53.2942138,-9.0722443,
castle,"Menlo Castle",53.2965448,-9.0734754,
castle,"Streitburg",49.8129418,11.2206869,
castle,"Schloß Auerbach",49.7089926,8.6318337,
castle,"Neu-Aspermont",47.0030359,9.5651509,
castle,"Schloss Borbeck",51.4683469,6.942092,
ruins,"Abbaye de Fontevraud",47.1820821,0.0504863,
castle,"Old Madeley Manor",52.9774493,-2.3400837,
ruins,"Kapitelberget kirke",59.2017214,9.6242601,
castle,"Finsterwalder Schloss",51.6282624,13.7099833,
castle,"Château de Septeme",45.5499033,5.0122677,
castle,"Anebos",49.1926608,7.9820557,
castle,"Schloss Scherneck",48.4793588,10.9292756,
ruins,"Rushen Abbey",54.0984906,-4.6344001,
castle,"Altenburg",51.0443286,9.2126525,433
castle,"Rotenburg auf dem Alten Turm",51.0105545,9.7363887,
castle,"Baszta gen. Klickiego",52.1042447,19.9508192,
ruins,"ehem. Fort Rüstersiel",53.5643651,8.1061461,
ruins,"Boutersem",51.1360365,4.4627152,
ruins,"церковь Благовещения на Городище",58.4942769,31.2983187,
ruins,"Kunigundenkapelle",49.62427,10.2434138,
ruins,"Forte",46.2349511,13.2560321,
castle,"Schlossberg (Schloss und Stiftskirche)",51.7860201,11.1374008,
castle,"Château de la Bâtiaz",46.1051043,7.0691984,
ruins,"Daseri",40.7568426,21.0729157,
ruins,"Kranies",40.7198942,21.0964323,
castle,"Burgruine Schloßthal",50.3906711,6.7113488,
ruins,"Starborough Castle",51.1784175,0.038292,
castle,"Rothenberg",49.5543636,11.3599513,
castle,"Castillo de Benabarre",42.1071295,0.482105,
castle,"Burgruine Schauenburg",51.2840873,9.3336683,
ruins,"San Valerio",46.2842043,11.4578182,
castle,"Parkhotel Schloss Meisdorf",51.7038409,11.28729,
ruins,"Heidenturm - Lebern",48.0847556,17.0210621,
ruins,"Wallanlage",51.795534,9.3806833,
ruins,"Thunderfield Castle (Site of)",51.1674651,-0.1419385,
castle,"Stockalperpalast",46.3152078,7.9905928,
ruins,"Halesowen Abbey",52.4435736,-2.0370375,
ruins,"Templecorran",54.7701795,-5.7502187,
castle,"Predjamski grad",45.8152185,14.1278465,
castle,"Château du Marais",48.573519,2.1019342,
ruins,"Sémaphore",43.0520183,5.8559135,
castle,"Château de Meyrargues",43.6342274,5.529892,
castle,"Schloss Naumburg",50.252829,8.8572351,
ruins,"Idkerbergets Gruvområde",60.3804481,15.2243138,
castle,"Castle Brandenbourg",49.9128731,6.1377501,
castle,"Fredensborg Slot",55.9820238,12.3956981,
ruins,"Lindisfarne Priory",55.6693854,-1.8011021,
castle,"Lindisfarne Castle",55.6691028,-1.7851936,
castle,"Burgruine Castellaun",49.8438168,6.7111944,
castle,"Schloss Föhren (Wasserburg)",49.8602095,6.7626064,
ruins,"Cahergal Fort",51.9582436,-10.2619315,
ruins,"Kilpeck Castle",51.9713337,-2.8103073,
castle,"Rafenstein",46.525926,11.357074,
ruins,"Chapel Of The Holy Trinity",51.2690901,-1.0901895,
ruins,"Panayia Afentrika",35.6480477,34.4411227,
ruins,"Kamieniec",49.7428025,21.7866832,
ruins,"Feldscheune",51.2452182,10.6881127,
ruins,"Pozzo del Valentino",45.3909963,7.9622827,
castle,"Schloss Langenau",50.310528,7.8430542,
